Email,Active
AlvarezJesus@IndustrialandCommercialBankofChina.org,1
MorganMia@BP.org,1
LewisRebecca@Costco.org,1
MillerLauren@Trafigura.org,1
KellyEdward@StateGridCorporationofChina.org,1
WalkerChristina@Alphabet.org,1
ScottAlondra@PingAnInsurance.org,1
CollinsJoshua@Alphabet.org,1
ParkerBenjamin@ChinaRailwayEngineeringCorporation.org,1
FloresCheyenne@CVSHealth.org,1
WalkerAntonio@Alphabet.org,1
CruzValeria@ValeroEnergy.org,1
GonzalesZoey@Toyota.org,1
HernandezNicholas@Stellantis.org,1
AndersonEllie@CardinalHealth.org,1
CarterKatelyn@McKesson.org,1
MitchellCatherine@ChinaNationalPetroleumCorporation.org,1
RodriguezMarissa@VolkswagenGroup.org,1
CruzAngela@Cigna.org,1
GrayAustin@Microsoft.org,1
LongKarina@Mercedes-BenzGroup.org,1
JimenezNaomi@MitsubishiGroup.org,1
OrtizKaren@Cigna.org,1
GomezAshley@Uniper.org,1
MoralesBrody@Phillips66.org,1
CookCody@Apple.org,1
WardJalen@Cargill.org,1
KingAaliyah@SaudiAramco.org,1
ClarkCesar@StateGridCorporationofChina.org,1
AllenKevin@Vitol.org,1
WilliamsSpencer@Phillips66.org,1
MitchellMicah@ChinaConstructionBank.org,1
PriceGiselle@Vitol.org,1
EdwardsSamuel@SchwarzGruppe.org,1
ClarkEvelyn@SamsungElectronics.org,1
MorganBrandon@ChinaNationalPetroleumCorporation.org,1
JohnsonRyan@Phillips66.org,1
ReyesMadison@Apple.org,1
LeeTanner@Baowu.org,1
RuizZoe@StateGridCorporationofChina.org,1
JonesJustin@Chevron.org,1
ParkerIsaac@TotalEnergies.org,1
MartinJessica@PingAnInsurance.org,1
GonzalesKendall@AgriculturalBankofChina.org,1
HillRiley@VolkswagenGroup.org,1
MartinSean@ChinaPetrochemicalCorporation.org,1
RobinsonShelby@Shell.org,1
WrightGenesis@BP.org,0
LopezParker@StateGridCorporationofChina.org,1
CollinsElias@Amazon.org,1
GonzalesKate@Glencore.org,1
HillChloe@VolkswagenGroup.org,1
KimAdam@Amazon.org,1
FosterSophia@ValeroEnergy.org,1
GutierrezDalton@ChinaRailwayConstructionCorporation.org,1
DiazLillian@MarathonPetroleum.org,1
CruzDavid@Glencore.org,1
HughesKaylee@Foxconn.org,1
JonesBryan@AgriculturalBankofChina.org,1
JohnsonBrianna@VolkswagenGroup.org,1
ClarkHenry@ChinaPetrochemicalCorporation.org,1
MurphyThomas@Alphabet.org,1
TaylorCamila@ValeroEnergy.org,1
MorganSierra@Costco.org,1
ChavezWilliam@BP.org,1
GomezAna@IndustrialandCommercialBankofChina.org,1
ChavezMckenzie@StateGridCorporationofChina.org,0
RogersLaura@Glencore.org,1
RobertsAngela@AmerisourceBergen.org,1
FloresGianna@ChinaStateConstructionEngineering.org,1
ThomasDavid@Costco.org,1
TurnerLily@Vitol.org,1
ScottMark@Sinochem.org,1
ScottIsabelle@ChinaNationalOffshoreOilCorporation.org,1
RamosJacqueline@ChinaPetrochemicalCorporation.org,1
ChavezZachary@IndustrialandCommercialBankofChina.org,1
WatsonMalachi@ChinaNationalOffshoreOilCorporation.org,1
HernandezRyan@Gazprom.org,1
TaylorLauren@BP.org,1
JohnsonJavier@Vitol.org,1
GreenBryce@IndustrialandCommercialBankofChina.org,0
CooperMorgan@McKesson.org,1
WardDaisy@SamsungElectronics.org,1
RobinsonBrooklyn@SamsungElectronics.org,1
MooreJillian@Chevron.org,1
WalkerDaniela@Chevron.org,1
CampbellGabriel@BP.org,1
MorrisJeremy@Gazprom.org,1
JonesNaomi@Shell.org,1
CarterJacqueline@SamsungElectronics.org,1
JacksonKaylee@Trafigura.org,1
MartinezDakota@SaudiAramco.org,1
ParkerJayla@ChinaNationalPetroleumCorporation.org,1
WilsonAlexia@Uniper.org,1
RamirezJordyn@CardinalHealth.org,1
WardCrystal@ChinaNationalOffshoreOilCorporation.org,1
YoungNicolas@Foxconn.org,1
RobinsonNicole@Vitol.org,0
MartinezDestiny@BP.org,1
OrtizNicolas@Trafigura.org,1
ThomasCharlotte@ChinaStateConstructionEngineering.org,1
RogersAlana@ChinaRailwayConstructionCorporation.org,0
JohnsonHenry@Chevron.org,1
HowardXavier@ChinaPetrochemicalCorporation.org,1
ScottElijah@VolkswagenGroup.org,1
CookCaroline@Chevron.org,1
BrooksKatelyn@Chevron.org,1
ThomasMya@ChinaNationalOffshoreOilCorporation.org,1
CruzJade@ChinaRailwayEngineeringCorporation.org,1
HernandezJillian@BerkshireHathaway.org,0
GreenAbby@MarathonPetroleum.org,1
BennetGiovanni@Gazprom.org,1
MyersCollin@Gazprom.org,1
CastilloJuliana@ExxonMobil.org,1
WilsonGabriella@SaudiAramco.org,0
CruzKennedy@Phillips66.org,1
NelsonCody@Costco.org,1
RamosCristian@ChinaConstructionBank.org,1
HernandezMaria@ChinaNationalOffshoreOilCorporation.org,1
PhillipsIsabella@Alphabet.org,1
WhiteJose@Sinochem.org,1
RobertsAiden@Chevron.org,1
MurphyLeslie@Amazon.org,0
BaileyJorge@Stellantis.org,1
HughesPaul@Gazprom.org,1
MurphyZoe@Toyota.org,1
CarterMichael@Walmart.org,1
BaileyAudrey@StateGridCorporationofChina.org,0
DavisAnthony@CVSHealth.org,1
CooperBrooke@ValeroEnergy.org,1
RichardsonChristina@UnitedHealthGroup.org,0
MartinezManuel@BP.org,1
GrayNoah@MitsubishiGroup.org,0
RossEli@ChinaRailwayConstructionCorporation.org,1
BaileyNathaniel@Uniper.org,0
RamirezMarcus@PingAnInsurance.org,1
WardJazmin@SaudiAramco.org,1
RogersEli@SamsungElectronics.org,1
MendozaGage@ChinaStateConstructionEngineering.org,1
RobertsEmmanuel@McKesson.org,0
RuizLandon@Toyota.org,1
JamesAriana@Costco.org,1
JonesAdam@Cigna.org,1
ReyesMicah@ChinaPetrochemicalCorporation.org,1
RogersJulia@Foxconn.org,1
PerezJosiah@ChinaRailwayEngineeringCorporation.org,1
GonzalesGabrielle@PingAnInsurance.org,1
ReyesMariah@Foxconn.org,1
DavisGregory@PingAnInsurance.org,1
KingBenjamin@IndustrialandCommercialBankofChina.org,1
TurnerColton@ExxonMobil.org,1
BrooksJayla@FordMotorCompany.org,1
WhiteAbby@ValeroEnergy.org,1
WilliamsJesse@Baowu.org,1
StewartHayden@Amazon.org,1
EvansGabriella@Phillips66.org,1
YoungKaylee@Shell.org,0
WrightMax@ChinaRailwayEngineeringCorporation.org,1
StewartNevaeh@Cigna.org,1
PhillipsKimberly@Cargill.org,1
SmithDaniel@McKesson.org,1
HillEric@CardinalHealth.org,1
WhiteAdriana@Walmart.org,1
PetersonCody@SaudiAramco.org,1
CruzAmy@AmerisourceBergen.org,0
MorganAnna@BP.org,1
CookSabrina@Vitol.org,1
WardChloe@ChinaRailwayEngineeringCorporation.org,1
NelsonAaron@BP.org,0
GreenNathaniel@Baowu.org,1
MitchellLauren@Cigna.org,1
GonzalesEdwin@Mercedes-BenzGroup.org,1
CampbellJoseph@PingAnInsurance.org,1
LeeKarina@MarathonPetroleum.org,1
ReyesLayla@SchwarzGruppe.org,1
NguyenTrenton@Costco.org,1
EvansTrenton@MarathonPetroleum.org,0
GarciaCarter@Shell.org,1
RobinsonTyler@UnitedHealthGroup.org,1
MartinezGrace@MarathonPetroleum.org,1
SanchezRachel@McKesson.org,1
WardSean@Vitol.org,1
JacksonVincent@UnitedHealthGroup.org,1
GreenAddison@Microsoft.org,1
TaylorAshlyn@SamsungElectronics.org,1
JonesDamian@UnitedHealthGroup.org,1
WilsonKate@Chevron.org,1
DiazJeffrey@ChinaPetrochemicalCorporation.org,1
KingErica@Vitol.org,1
AdamsCheyenne@ExxonMobil.org,1
LeeGabriela@Mercedes-BenzGroup.org,1
WilliamsAmber@Shell.org,1
GomezLevi@ChinaConstructionBank.org,1
KimAngelina@Baowu.org,1
RiveraChloe@ChinaRailwayConstructionCorporation.org,1
MillerVictoria@AmerisourceBergen.org,0
LeeSerenity@Cargill.org,1
LeeGrace@Apple.org,1
MooreRebecca@BP.org,1
MendozaEdward@ChinaNationalOffshoreOilCorporation.org,1
MendozaManuel@ChinaNationalPetroleumCorporation.org,1
MooreAustin@ChinaPetrochemicalCorporation.org,1
ThompsonJoel@Chevron.org,1
CruzKelly@SamsungElectronics.org,0
WilsonJasmine@TotalEnergies.org,1
CollinsMelissa@AmerisourceBergen.org,1
JohnsonAudrey@Trafigura.org,1
CampbellHunter@ChinaRailwayEngineeringCorporation.org,1
ReedKiara@Trafigura.org,0
DiazAutumn@AmerisourceBergen.org,1
CarterCatherine@McKesson.org,1
CookDaisy@TotalEnergies.org,0
CooperDamian@Microsoft.org,1
KellyElijah@Costco.org,0
CollinsJohnathan@PingAnInsurance.org,1
RamosAaliyah@SamsungElectronics.org,1
ReyesMadison@Cigna.org,1
BaileyKevin@IndustrialandCommercialBankofChina.org,1
ThompsonKelly@Phillips66.org,1
JamesKarina@Mercedes-BenzGroup.org,1
WatsonLuis@SchwarzGruppe.org,1
LewisKaden@MarathonPetroleum.org,1
MooreMckenzie@Mercedes-BenzGroup.org,1
AndersonEdgar@AmerisourceBergen.org,1
ThompsonKaylee@ChinaConstructionBank.org,1
SandersBailey@Cargill.org,0
MurphyJeremy@Apple.org,1
HarrisAyden@FordMotorCompany.org,1
MooreVeronica@Foxconn.org,0
OrtizColby@Toyota.org,1
MyersRicardo@Cargill.org,1
SmithMatthew@Foxconn.org,1
PatelSebastian@CVSHealth.org,1
RossAdrian@MitsubishiGroup.org,0
RamirezMiguel@ChinaNationalPetroleumCorporation.org,1
OrtizDevon@ChinaNationalPetroleumCorporation.org,1
CooperTrevor@Cargill.org,0
KingLuis@Chevron.org,0
ReyesLaura@ExxonMobil.org,1
HallIsaiah@ChinaNationalOffshoreOilCorporation.org,1
SmithFrancisco@Alphabet.org,1
RobinsonAbraham@Baowu.org,1
MooreJaden@Phillips66.org,1
PetersonPatrick@FordMotorCompany.org,1
FloresSteven@ChinaRailwayEngineeringCorporation.org,1
LewisMason@SaudiAramco.org,1
CooperAndrea@ChinaPetrochemicalCorporation.org,1
MorrisHailey@ChinaPetrochemicalCorporation.org,1
GrayValerie@Microsoft.org,1
MendozaVictor@IndustrialandCommercialBankofChina.org,1
HughesSean@Uniper.org,1
CollinsBriana@Glencore.org,1
WilsonJared@ChinaStateConstructionEngineering.org,1
EdwardsTristan@Apple.org,1
RichardsonAshley@AgriculturalBankofChina.org,1
WilliamsCamila@TotalEnergies.org,1
TaylorTrenton@Trafigura.org,1
BrownTimothy@TotalEnergies.org,1
WilliamsZachary@ChinaRailwayConstructionCorporation.org,1
RamirezMaria@Microsoft.org,1
CruzAubrey@Alphabet.org,1
ScottAlan@IndustrialandCommercialBankofChina.org,1
PerezJacob@Baowu.org,1
PatelJohnathan@ChinaPetrochemicalCorporation.org,1
DavisEduardo@Phillips66.org,1
TorresGiovanni@Apple.org,1
ClarkAllison@Glencore.org,1
NelsonSavannah@Trafigura.org,1
BennetDanielle@SchwarzGruppe.org,1
KimDestiny@BerkshireHathaway.org,1
HernandezAdam@ChinaStateConstructionEngineering.org,1
CooperAshley@MarathonPetroleum.org,1
WilliamsMarco@IndustrialandCommercialBankofChina.org,1
HillAlexandra@Uniper.org,1
ReedBrittany@Gazprom.org,1
MartinezAlexander@Cargill.org,1
AdamsDamian@Sinochem.org,1
BrooksKaitlyn@TotalEnergies.org,1
KimGenesis@SchwarzGruppe.org,1
CollinsJacob@Amazon.org,1
RobertsLucy@ExxonMobil.org,1
GreenNicholas@CardinalHealth.org,1
KellyAlana@FordMotorCompany.org,1
RiveraJuliana@Baowu.org,1
CampbellCollin@IndustrialandCommercialBankofChina.org,1
PetersonTanner@Alphabet.org,1
WilliamsHannah@FordMotorCompany.org,1
RamosAustin@ExxonMobil.org,1
RodriguezHunter@ChinaNationalPetroleumCorporation.org,0
MyersOmar@McKesson.org,1
WilsonAlexis@ChinaNationalOffshoreOilCorporation.org,1
RichardsonFernando@Amazon.org,1
PetersonOwen@Apple.org,1
DavisNaomi@Apple.org,1
EdwardsMax@MarathonPetroleum.org,1
HernandezMaxwell@Trafigura.org,1
BaileyBrayden@Sinochem.org,1
HarrisJalen@Gazprom.org,1
HernandezMakenzie@Glencore.org,0
SmithMiranda@ChinaNationalOffshoreOilCorporation.org,1
JamesEmma@SamsungElectronics.org,1
BrownColton@AgriculturalBankofChina.org,1
WilsonBrian@CVSHealth.org,1
LewisNicole@Foxconn.org,1
KingEvelyn@MarathonPetroleum.org,1
MitchellCheyenne@AgriculturalBankofChina.org,1
BrownSean@CardinalHealth.org,0
GarciaSummer@ValeroEnergy.org,1
SanchezNicolas@AmerisourceBergen.org,1
PriceGeorge@IndustrialandCommercialBankofChina.org,1
TorresEllie@Sinochem.org,1
CruzChristopher@ChinaNationalPetroleumCorporation.org,1
MitchellMax@Cigna.org,1
JonesFernando@Amazon.org,1
MorganSabrina@Alphabet.org,1
HowardKaitlyn@StateGridCorporationofChina.org,1
GarciaLiam@Baowu.org,1
CoxArianna@McKesson.org,1
GrayDaniel@SchwarzGruppe.org,1
WrightClaire@AgriculturalBankofChina.org,1
BaileyKendall@StateGridCorporationofChina.org,1
GreenMadelyn@Walmart.org,1
JimenezPeyton@AmerisourceBergen.org,1
SanchezSergio@Gazprom.org,1
FosterJeffrey@ExxonMobil.org,1
ClarkJocelyn@CardinalHealth.org,1
MartinAriana@CVSHealth.org,1
MitchellEthan@CVSHealth.org,1
RodriguezLindsey@ChinaConstructionBank.org,0
MartinezCatherine@Costco.org,0
LewisEthan@CardinalHealth.org,1
HallJulia@FordMotorCompany.org,1
JacksonKaitlyn@Foxconn.org,1
GreenMarcus@BerkshireHathaway.org,1
MendozaAlana@ChinaPetrochemicalCorporation.org,1
MendozaChloe@Alphabet.org,1
WhiteGregory@ExxonMobil.org,1
PerezZoey@Uniper.org,1
CoxJonathan@Vitol.org,1
LewisCarlos@ChinaRailwayConstructionCorporation.org,1
ChavezSara@ValeroEnergy.org,1
HowardSarah@MarathonPetroleum.org,0
GomezAdriana@ChinaNationalPetroleumCorporation.org,1
RobertsRachel@ValeroEnergy.org,1
DavisCatherine@IndustrialandCommercialBankofChina.org,1
ReyesBrittany@Walmart.org,1
ThomasCassidy@ChinaRailwayConstructionCorporation.org,1
GreenLucas@VolkswagenGroup.org,1
RamosJade@Vitol.org,1
BennetKatherine@SaudiAramco.org,0
RobertsArianna@ChinaNationalPetroleumCorporation.org,1
JamesEvan@StateGridCorporationofChina.org,0
PerezDiana@BerkshireHathaway.org,1
CampbellJordyn@MitsubishiGroup.org,1
MurphyLeslie@Cargill.org,1
RobertsAshton@Mercedes-BenzGroup.org,0
WilliamsGavin@IndustrialandCommercialBankofChina.org,0
HarrisHaley@IndustrialandCommercialBankofChina.org,1
AlvarezCrystal@ValeroEnergy.org,1
ParkerMakenzie@Apple.org,1
BaileyBrody@TotalEnergies.org,1
HillTrenton@CVSHealth.org,0
GarciaDelaney@ValeroEnergy.org,1
PriceKevin@Foxconn.org,1
JamesEmmanuel@Glencore.org,1
MorganWesley@Stellantis.org,1
BennetXavier@MarathonPetroleum.org,1
MendozaIsabelle@ChinaStateConstructionEngineering.org,1
CarterJada@Microsoft.org,1
RuizLiam@ChinaRailwayConstructionCorporation.org,1
JohnsonMary@Amazon.org,1
KingJared@Walmart.org,1
WilliamsSydney@MitsubishiGroup.org,0
MurphySkylar@Walmart.org,1
NelsonJazmin@Chevron.org,1
YoungJeffrey@Sinochem.org,1
MooreJocelyn@Costco.org,1
SandersElla@IndustrialandCommercialBankofChina.org,1
BrownJillian@Gazprom.org,1
MartinezCheyenne@ChinaConstructionBank.org,0
PetersonMariah@VolkswagenGroup.org,1
PhillipsRobert@ExxonMobil.org,1
StewartCassidy@Trafigura.org,1
BaileyAngelina@Trafigura.org,1
BrownIsabella@Phillips66.org,1
HillMolly@Shell.org,1
BakerJohnathan@ChinaConstructionBank.org,1
WalkerKevin@Vitol.org,1
LongMadelyn@ChinaPetrochemicalCorporation.org,1
HowardJulian@FordMotorCompany.org,1
FosterDerek@Sinochem.org,1
CollinsCarter@ChinaStateConstructionEngineering.org,1
MurphyAshton@BerkshireHathaway.org,1
MitchellErik@CVSHealth.org,1
CampbellCharlotte@TotalEnergies.org,1
RiveraJustin@Alphabet.org,1
CooperSamuel@Sinochem.org,1
HowardValerie@CVSHealth.org,1
GraySabrina@Trafigura.org,1
RamosHayden@Phillips66.org,1
GomezJake@SamsungElectronics.org,1
MartinezBrian@Chevron.org,1
WalkerAmy@Phillips66.org,1
FosterBailey@SamsungElectronics.org,1
MooreSophie@FordMotorCompany.org,1
RichardsonJose@Amazon.org,0
GrayJade@CVSHealth.org,1
ThompsonOwen@Stellantis.org,1
WhiteCollin@ChinaConstructionBank.org,1
JimenezIsaac@SchwarzGruppe.org,1
SanchezHailey@BP.org,1
ThomasCole@Phillips66.org,1
MitchellMiguel@Toyota.org,1
LongGarrett@ValeroEnergy.org,0
CookAlexa@Walmart.org,1
WalkerHailey@Uniper.org,1
JonesJuan@Sinochem.org,1
ThompsonJosiah@Cigna.org,1
ReedKendall@FordMotorCompany.org,0
ThompsonCamila@Mercedes-BenzGroup.org,1
AdamsAlyssa@IndustrialandCommercialBankofChina.org,1
RobinsonLindsey@FordMotorCompany.org,0
BaileyAlexia@ChinaStateConstructionEngineering.org,1
GrayEva@Stellantis.org,1
HarrisFrancisco@ChinaConstructionBank.org,0
HallJayden@UnitedHealthGroup.org,0
NguyenBrayden@ChinaRailwayEngineeringCorporation.org,1
HallAlexandria@Glencore.org,1
SmithKatelyn@Uniper.org,0
HallHannah@Amazon.org,1
SanchezAlana@SchwarzGruppe.org,1
PetersonSerenity@Cargill.org,1
TurnerElizabeth@Alphabet.org,1
SanchezConner@PingAnInsurance.org,1
NguyenFrancisco@Glencore.org,1
JohnsonMaya@CVSHealth.org,1
ChavezGabriel@Gazprom.org,1
GarciaKatie@Cargill.org,1
MitchellMargaret@Glencore.org,1
RamosJesus@IndustrialandCommercialBankofChina.org,1
RiveraGiselle@TotalEnergies.org,1
ParkerSavannah@ExxonMobil.org,1
HallEvan@Amazon.org,0
CoxGavin@Stellantis.org,1
GutierrezEdgar@SchwarzGruppe.org,1
MillerDelaney@Amazon.org,1
NelsonCrystal@Amazon.org,1
AndersonJavier@Foxconn.org,1
RodriguezAdrian@Uniper.org,1
OrtizLuke@CVSHealth.org,1
NelsonAaliyah@PingAnInsurance.org,1
WilsonCody@SamsungElectronics.org,0
GomezDanielle@ChinaStateConstructionEngineering.org,1
HernandezLucy@Toyota.org,1
ChavezAshlyn@Stellantis.org,1
RiveraSara@ChinaRailwayEngineeringCorporation.org,1
MyersBrendan@Costco.org,1
RodriguezGrant@AgriculturalBankofChina.org,1
GonzalesEmma@BP.org,1
RiveraCatherine@Microsoft.org,1
PetersonFrancisco@AmerisourceBergen.org,1
NguyenMicah@SchwarzGruppe.org,1
CookCesar@SchwarzGruppe.org,1
MitchellGabriel@Cargill.org,1
BaileyVictor@SaudiAramco.org,1
BrownMackenzie@Baowu.org,1
RobertsAriana@Gazprom.org,1
YoungAva@Uniper.org,1
HernandezGenesis@ChinaConstructionBank.org,1
JamesKatelyn@MarathonPetroleum.org,1
RogersMakayla@SaudiAramco.org,1
GutierrezMaya@VolkswagenGroup.org,1
AndersonPaige@Stellantis.org,1
BakerLogan@Toyota.org,1
PhillipsMaxwell@AmerisourceBergen.org,1
GonzalesAiden@ChinaRailwayEngineeringCorporation.org,0
AlvarezNolan@Stellantis.org,0
DiazCheyenne@FordMotorCompany.org,1
BrownJennifer@McKesson.org,1
GomezAdam@MitsubishiGroup.org,1
StewartBryce@Toyota.org,1
PetersonRicardo@IndustrialandCommercialBankofChina.org,1
TaylorErik@Vitol.org,0
ClarkGregory@Amazon.org,1
SmithCassandra@TotalEnergies.org,1
KimMadison@Sinochem.org,1
OrtizHayden@UnitedHealthGroup.org,1
GutierrezJessica@ChinaRailwayEngineeringCorporation.org,0
HallSophia@Microsoft.org,1
MitchellCaden@Costco.org,1
WalkerJuliana@Sinochem.org,1
RogersAlexander@SamsungElectronics.org,1
JacksonEric@Shell.org,1
MoralesLucy@BerkshireHathaway.org,0
RichardsonMorgan@ChinaRailwayConstructionCorporation.org,1
ThompsonLillian@Cargill.org,1
LopezMarcus@ChinaConstructionBank.org,1
WalkerLuis@Trafigura.org,1
JamesCaleb@BP.org,1
CooperIsaiah@ChinaPetrochemicalCorporation.org,1
KellyPeyton@Gazprom.org,1
NguyenMax@ChinaConstructionBank.org,1
PriceAlyssa@Stellantis.org,0
ReedElla@Vitol.org,1
HughesJohnathan@SaudiAramco.org,1
RiveraEduardo@VolkswagenGroup.org,1
JonesCaleb@Toyota.org,0
HillJesus@ChinaConstructionBank.org,1
LongRuby@Vitol.org,1
CarterAaron@Vitol.org,1
JamesMolly@ChinaRailwayEngineeringCorporation.org,0
PetersonRuby@Shell.org,1
MoralesCesar@UnitedHealthGroup.org,1
CoxErik@Alphabet.org,1
RichardsonHannah@Gazprom.org,1
WhiteShawn@Costco.org,1
HillChristina@AmerisourceBergen.org,1
RossAidan@UnitedHealthGroup.org,1
JonesDominic@Toyota.org,1
MitchellEmma@BP.org,1
FloresKylee@BP.org,1
GomezMarissa@ValeroEnergy.org,1
RobinsonJoshua@UnitedHealthGroup.org,1
HillOlivia@UnitedHealthGroup.org,1
BennetJessica@Phillips66.org,1
RiveraAndres@Apple.org,1
CastilloBianca@BP.org,1
GreenAngel@Microsoft.org,1
GonzalesAdrian@MitsubishiGroup.org,1
AllenCarlos@SamsungElectronics.org,1
CookTiffany@BerkshireHathaway.org,1
StewartVincent@Chevron.org,1
KingAshlyn@ChinaRailwayEngineeringCorporation.org,1
MoralesLindsey@SaudiAramco.org,1
CooperHector@Microsoft.org,1
WilliamsSummer@Apple.org,1
LongJasmine@Microsoft.org,1
CoxAndrea@Gazprom.org,1
CruzAidan@Costco.org,1
JonesCollin@Walmart.org,1
PhillipsElizabeth@ExxonMobil.org,1
RichardsonTravis@ChinaStateConstructionEngineering.org,1
AllenAyden@Microsoft.org,1
PetersonJoel@McKesson.org,1
GarciaZoey@StateGridCorporationofChina.org,0
MartinMckenzie@ChinaConstructionBank.org,1
KimJasmine@ChinaRailwayConstructionCorporation.org,1
DiazKatherine@TotalEnergies.org,0
WrightSeth@Trafigura.org,1
CastilloMary@Stellantis.org,1
ParkerAlex@MitsubishiGroup.org,0
BrownTrenton@Glencore.org,1
KingCole@ChinaConstructionBank.org,1
NguyenJared@Uniper.org,1
PatelMikayla@Cigna.org,1
HowardMorgan@StateGridCorporationofChina.org,1
ReyesDaniela@Chevron.org,1
KingVeronica@Baowu.org,1
AlvarezNicolas@Amazon.org,1
WilliamsWilliam@IndustrialandCommercialBankofChina.org,1
CruzKayla@Mercedes-BenzGroup.org,1
WatsonCole@BerkshireHathaway.org,1
FosterNicolas@ChinaRailwayEngineeringCorporation.org,1
ClarkCooper@ChinaRailwayEngineeringCorporation.org,1
HernandezAndrew@TotalEnergies.org,0
ThomasJack@Mercedes-BenzGroup.org,1
DavisDelaney@Phillips66.org,1
CarterSergio@StateGridCorporationofChina.org,0
MyersThomas@FordMotorCompany.org,1
CooperRebecca@Costco.org,1
HughesJohnathan@Amazon.org,1
MorganDonovan@VolkswagenGroup.org,1
RamirezElla@MarathonPetroleum.org,1
HallEric@McKesson.org,1
RossMia@CardinalHealth.org,1
WilliamsBrittany@TotalEnergies.org,1
AlvarezIsabel@Cigna.org,1
WatsonLiam@Toyota.org,1
WrightColton@Walmart.org,1
ScottErica@Apple.org,1
DiazCollin@SaudiAramco.org,1
RogersBriana@Costco.org,1
NelsonTristan@ChinaStateConstructionEngineering.org,0
SanchezJessica@Vitol.org,1
JacksonDaniela@Foxconn.org,1
BrooksAdrian@BerkshireHathaway.org,0
ParkerEli@Apple.org,1
BrownOscar@Cigna.org,1
StewartHannah@Uniper.org,1
ParkerChristopher@ChinaRailwayConstructionCorporation.org,1
WhiteMadelyn@ChinaPetrochemicalCorporation.org,1
DavisSabrina@Foxconn.org,1
LopezRyan@ChinaNationalPetroleumCorporation.org,1
RobinsonVanessa@Toyota.org,1
GarciaVictoria@Amazon.org,1
ThompsonAlyssa@ChinaNationalPetroleumCorporation.org,1
GonzalesDalton@Mercedes-BenzGroup.org,1
RamosLily@StateGridCorporationofChina.org,1
RobertsKatherine@Gazprom.org,1
MyersKimberly@AmerisourceBergen.org,1
FloresFernando@Cargill.org,1
FosterBenjamin@MitsubishiGroup.org,1
HughesCole@ChinaRailwayConstructionCorporation.org,1
HowardLauren@ChinaNationalOffshoreOilCorporation.org,1
ReedAaliyah@ChinaStateConstructionEngineering.org,1
MorganGavin@Costco.org,1
ReedCooper@Glencore.org,1
JacksonOscar@FordMotorCompany.org,1
LopezLayla@Gazprom.org,1
PetersonOmar@Phillips66.org,1
WhiteAaliyah@PingAnInsurance.org,1
RodriguezDavid@Glencore.org,1
MartinezJayla@ChinaPetrochemicalCorporation.org,1
MyersSierra@SaudiAramco.org,0
GomezSebastian@ChinaNationalPetroleumCorporation.org,0
WoodColby@StateGridCorporationofChina.org,1
PhillipsMiguel@Microsoft.org,0
MendozaAndrew@Mercedes-BenzGroup.org,1
ParkerAbraham@SaudiAramco.org,1
MoralesAshlyn@MarathonPetroleum.org,1
KingAyden@AmerisourceBergen.org,1
RichardsonBrody@ChinaRailwayConstructionCorporation.org,1
MyersHope@ChinaConstructionBank.org,1
RamirezDaniela@BP.org,1
KingTravis@ChinaNationalOffshoreOilCorporation.org,1
OrtizCooper@Gazprom.org,1
ReedCaleb@Chevron.org,1
RamirezAndrew@Cargill.org,1
PatelLily@BP.org,1
PhillipsEmma@Foxconn.org,1
BrownShawn@FordMotorCompany.org,1
RamirezEthan@PingAnInsurance.org,1
YoungWesley@Amazon.org,1
MurphyJack@MitsubishiGroup.org,1
MyersShane@Foxconn.org,1
RuizStephanie@CardinalHealth.org,1
AdamsJohnathan@Toyota.org,1
AllenJose@Baowu.org,1
HughesFaith@ChinaStateConstructionEngineering.org,1
HillMarissa@Shell.org,1
DavisNatalie@StateGridCorporationofChina.org,1
RodriguezKiara@Apple.org,1
DavisEllie@BP.org,0
MitchellRebecca@BP.org,1
MartinezDavid@Cigna.org,1
OrtizWesley@Cargill.org,0
MitchellEdward@VolkswagenGroup.org,1
